category,resource,absolute_file,line,target_function,arg_index,operation,cvisualizer_expressions,cvisualizer_values,cvisualizer_syntax_values,cvisualizer_statuses,legacy_raw_expressions,legacy_values,legacy_statuses,legacy_llm_backwalk,legacy_provenance,row_id
both_unresolved,mfs_file,/home/chukyu/t-rep/src/msg001/msg001MakeIDX.c,123,mpf_mfs_open,3,READ,,,,{},fileinf[i].indexmno,,"{""OK_CONST"": 1}",True,t-rep/src/msg001/msg001MakeIDX.c:5155 mpf_mfs_open arg 3,1963
both_unresolved,mfs_file,/home/chukyu/t-rep/src/msg001/msg001MakeIDX.c,123,mpf_mfs_open,3,WRITE,fileinf[i].indexmno,,,"{""UNRESOLVED"": 1}",,,{},False,,1964
legacy_resolved_only,mfs_file,/home/chukyu/t-rep/src/msg001/msg001MakeIDX.c,137,mpf_mfs_getrecm,1,GETREC,&fcb_index,,,"{""UNRESOLVED"": 1}",&fcb_index; MsgIndexNo,2902,"{""ADDED"": 1, ""OK_CONST"": 1}",True,t-rep/src/msg001/msg001MakeIDX.c:5155 mpf_mfs_open arg 3 > t-rep/src/msg001/msg001MakeIDX.c:5699 mpf_mfs_getrecm handle 1,1965
equal,mfs_file,/home/chukyu/t-rep/src/msg001/msg001SetFlg.c,43,mpf_mfs_readrec,1,READREC,&fcb,2902,2902,"{""EXACT"": 1}",&fcb; MsgIndexNo,2902,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-rep/src/msg001/msg001SetFlg.c:1714 mpf_mfs_open arg 3 > t-rep/src/msg001/msg001SetFlg.c:1785 mpf_mfs_readrec handle 1,1966
equal,mfs_file,/home/chukyu/t-rep/src/msg001/msg001SetFlg.c,47,mpf_mfs_writerecm,1,WRITEREC,&fcb,2902,2902,"{""EXACT"": 1}",&fcb; MsgIndexNo,2902,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-rep/src/msg001/msg001SetFlg.c:1714 mpf_mfs_open arg 3 > t-rep/src/msg001/msg001SetFlg.c:1851 mpf_mfs_writerecm handle 1,1967
cvisualizer_resolved_only,mfs_file,/home/chukyu/t-rep/src/msg200d/msg200dAdJohen.c,407,mpf_mfs_writerec,1,WRITEREC,&FCBJ,2904,2904,"{""EXACT"": 1}",,,{},False,,1968
cvisualizer_resolved_only,mfs_file,/home/chukyu/t-rep/src/msg200d/msg200dCsvRq.c,244,mpf_mfs_readrec,1,READREC,&IDXFcb,2902,2902,"{""EXACT"": 1}",,,{},False,,1969
cvisualizer_resolved_only,mfs_file,/home/chukyu/t-rep/src/msg200d/msg200dFile.c,63,mpf_mfs_getrec,1,GETREC,&fcb_msgdef,2901,2901,"{""EXACT"": 1}",,,{},False,,1970
cvisualizer_resolved_only,mfs_file,/home/chukyu/t-rep/src/msg200d/msg200dFile.c,87,mpf_mfs_getrecm,1,GETREC,&FCBI,2902,2902,"{""EXACT"": 1}",,,{},False,,1971
equal,mfs_file,/home/chukyu/t-rep/src/msg230d/msg230d.c,132,mpf_mfs_getrec,1,GETREC,&fixed_fcb,2905,2905,"{""EXACT"": 1}",&fixed_fcb; MsgFixedNumNo,2905,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-rep/src/msg230d/msg230d.c:5234 mpf_mfs_open arg 3 > t-rep/src/msg230d/msg230d.c:5347 mpf_mfs_getrec handle 1,1972
equal,mfs_file,/home/chukyu/t-rep/src/msg240/msg240AtPro.c,154,mpf_mfs_readrec,1,READREC,&MngFcb,2911,2911,"{""EXACT"": 1}",&MngFcb; MsgDvdMngNo,2911,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-rep/src/msg240/msg240AtPro.c:5065 mpf_mfs_open_H arg 2 > t-rep/src/msg240/msg240AtPro.c:5334 mpf_mfs_readrec handle 1,1973
equal,mfs_file,/home/chukyu/t-rep/src/msg240/msg240AtPro.c,216,mpf_mfs_writerec,1,WRITEREC,&MngFcb,2911,2911,"{""EXACT"": 1}",&MngFcb; MsgDvdMngNo,2911,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-rep/src/msg240/msg240AtPro.c:5065 mpf_mfs_open_H arg 2 > t-rep/src/msg240/msg240AtPro.c:7582 mpf_mfs_writerec handle 1,1974
equal,mfs_file,/home/chukyu/t-rep/src/msg240/msg240GetMDt.c,63,mpf_mfs_readrec,1,READREC,&IDX_fcb,2913,2913,"{""EXACT"": 1}",&IDX_fcb; MsgIndexDvdNo,2913,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-rep/src/msg240/msg240GetMDt.c:2452 mpf_mfs_open_H arg 2 > t-rep/src/msg240/msg240GetMDt.c:2573 mpf_mfs_readrec handle 1,1975
equal,mfs_file,/home/chukyu/t-rep/src/msg240/msg240GetMDt.c,110,mpf_mfs_readrecn,1,READREC,&johen_fcb,2912,2912,"{""EXACT"": 1}",&johen_fcb; MsgJohenDvdNo,2912,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-rep/src/msg240/msg240GetMDt.c:3833 mpf_mfs_open_H arg 2 > t-rep/src/msg240/msg240GetMDt.c:4067 mpf_mfs_readrecn handle 1,1976
equal,mfs_file,/home/chukyu/t-rep/src/msg242/msg242CsvDel.c,252,mpf_mfs_readrec,1,READREC,&MngFcb,2911,2911,"{""EXACT"": 1}",&MngFcb; MsgDvdMngNo,2911,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-rep/src/msg242/msg242CsvDel.c:7381 mpf_mfs_open_H arg 2 > t-rep/src/msg242/msg242CsvDel.c:7650 mpf_mfs_readrec handle 1,1977
equal,mfs_file,/home/chukyu/t-rep/src/msg242/msg242CsvDel.c,370,mpf_mfs_writerec,1,WRITEREC,&MngFcb,2911,2911,"{""EXACT"": 1}",&MngFcb; MsgDvdMngNo,2911,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-rep/src/msg242/msg242CsvDel.c:7381 mpf_mfs_open_H arg 2 > t-rep/src/msg242/msg242CsvDel.c:11644 mpf_mfs_writerec handle 1,1978
equal,mfs_file,/home/chukyu/t-rep/src/msg400d/msg400dMain.c,64,mpf_mfs_getrec,1,GETREC,&fixed_fcb,2905,2905,"{""EXACT"": 1}",&fixed_fcb; MsgFixedNumNo,2905,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-rep/src/msg400d/msg400dMain.c:2561 mpf_mfs_open arg 3 > t-rep/src/msg400d/msg400dMain.c:2692 mpf_mfs_getrec handle 1,1979
equal,mfs_file,/home/chukyu/t-rep/src/msg500d/msg500dOpBtn.c,55,mpf_mfs_readrec,1,READREC,&fcb,2914,2914,"{""EXACT"": 1}",&fcb; MsgFlickerLevelNo,2914,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-rep/src/msg500d/msg500dOpBtn.c:1677 mpf_mfs_open_H arg 2 > t-rep/src/msg500d/msg500dOpBtn.c:1828 mpf_mfs_readrec handle 1,1980
equal,mfs_file,/home/chukyu/t-rep/src/msg500d/msg500dOpBtn.c,64,mpf_mfs_writerec,1,WRITEREC,&fcb,2914,2914,"{""EXACT"": 1}",&fcb; MsgFlickerLevelNo,2914,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-rep/src/msg500d/msg500dOpBtn.c:1677 mpf_mfs_open_H arg 2 > t-rep/src/msg500d/msg500dOpBtn.c:2029 mpf_mfs_writerec handle 1,1981
equal,mfs_file,/home/chukyu/t-rep/src/msg500d/msg500dOpBtn.c,119,mpf_mfs_getrecm,1,GETREC,&fcb,2914,2914,"{""EXACT"": 1}",&fcb; MsgFlickerLevelNo,2914,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-rep/src/msg500d/msg500dOpBtn.c:4140 mpf_mfs_open_H arg 2 > t-rep/src/msg500d/msg500dOpBtn.c:4300 mpf_mfs_getrecm handle 1,1982
both_unresolved,mfs_file,/home/chukyu/t-rep/src/msg500d/msg500dOpBtn.c,133,mpf_mfs_updaterecm,1,UPDATEREC,&fcb,,,"{""UNRESOLVED"": 1}",&fcb,,"{""OK_CONST"": 1}",True,t-rep/src/msg500d/msg500dOpBtn.c:4727 mpf_mfs_updaterecm handle 1,1983
equal,mfs_file,/home/chukyu/t-rep/src/msg700/msg700.org/msg700KensakuData.c,64,mpf_mfs_readrec,1,READREC,&RESULT_fcb,2907,2907,"{""EXACT"": 1}",&RESULT_fcb; MsgResultNo,2907,"{""ADDED"": 1, ""ALREADY_PRESENT"": 1, ""OK_MACRO"": 2}",False,t-rep/src/msg700/msg700.org/msg700KensakuData.c:2840 mpf_mfs_open_H arg 2 > t-rep/src/msg700/msg700.org/msg700KensakuData.c:3192 mpf_mfs_readrec handle 1,1984
equal,mfs_file,/home/chukyu/t-rep/src/msg700/msg700.org/msg700KensakuData.c,109,mpf_mfs_readrecn,1,READREC,&RESULT_fcb,2907,2907,"{""EXACT"": 1}",&RESULT_fcb; MsgResultNo,2907,"{""ADDED"": 1, ""ALREADY_PRESENT"": 1, ""OK_MACRO"": 2}",False,t-rep/src/msg700/msg700.org/msg700KensakuData.c:2840 mpf_mfs_open_H arg 2 > t-rep/src/msg700/msg700.org/msg700KensakuData.c:4622 mpf_mfs_readrecn handle 1,1985
both_unresolved,mfs_file,/home/chukyu/t-rep/src/msg700/msg700.org/msg700button.c,762,mpf_mfs_readrecm,1,READREC,&fcp,,,"{""UNREACHABLE"": 1}",,,{},False,,1986
both_unresolved,mfs_file,/home/chukyu/t-rep/src/msg700/msg700.org/msg700mmi.c,826,mpf_mfs_openm_H,2,READ,,,,{},KUNUNTVSAIGEN_NO,,"{""OK_CONST"": 2}",True,t-rep/src/msg700/msg700.org/msg700mmi.c:27081 mpf_mfs_openm_H arg 2,1987
cvisualizer_resolved_only,mfs_file,/home/chukyu/t-rep/src/msg700/msg700.org/msg700mmi.c,827,mpf_mfs_readrecm,1,READREC,&fcp,4102,4102,"{""EXACT"": 1}",&fcp,,"{""OK_CONST"": 2}",True,t-rep/src/msg700/msg700.org/msg700mmi.c:27081 mpf_mfs_openm_H arg 2 > t-rep/src/msg700/msg700.org/msg700mmi.c:27152 mpf_mfs_readrecm handle 1,1988
equal,mfs_file,/home/chukyu/t-rep/src/msg700/msg700.org/msg700mmi.c,891,mpf_mfs_readrecm,1,READREC,&fcp,2911,2911,"{""EXACT"": 1}",&fcp; MsgDvdMngNo,2911,"{""ADDED"": 1, ""ALREADY_PRESENT"": 1, ""OK_MACRO"": 2}",False,t-rep/src/msg700/msg700.org/msg700mmi.c:29331 mpf_mfs_openm_H arg 2 > t-rep/src/msg700/msg700.org/msg700mmi.c:29392 mpf_mfs_readrecm handle 1,1989
legacy_resolved_only,mfs_file,/home/chukyu/t-rep/src/msg700/msg700KensakuData.c,73,mpf_mfs_readrec,1,READREC,&RESULT_fcb,,,"{""UNREACHABLE"": 1}",&RESULT_fcb; MsgResultNo,2907,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-rep/src/msg700/msg700KensakuData.c:3164 mpf_mfs_open_H arg 2 > t-rep/src/msg700/msg700KensakuData.c:3516 mpf_mfs_readrec handle 1,1990
legacy_resolved_only,mfs_file,/home/chukyu/t-rep/src/msg700/msg700KensakuData.c,118,mpf_mfs_readrecn,1,READREC,&RESULT_fcb,,,"{""UNREACHABLE"": 1}",&RESULT_fcb; MsgResultNo,2907,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-rep/src/msg700/msg700KensakuData.c:3164 mpf_mfs_open_H arg 2 > t-rep/src/msg700/msg700KensakuData.c:4946 mpf_mfs_readrecn handle 1,1991
both_unresolved,mfs_file,/home/chukyu/t-rep/src/msg700/msg700button.c,794,mpf_mfs_readrecm,1,READREC,&fcp,,,"{""UNREACHABLE"": 1}",,,{},False,,1992
both_unresolved,mfs_file,/home/chukyu/t-rep/src/msg700/msg700mmi.c,952,mpf_mfs_openm_H,2,OPEN_LOCK,KUNUNTVSAIGEN_NO,,,"{""UNREACHABLE"": 1}",,,{},False,,1993
both_unresolved,mfs_file,/home/chukyu/t-rep/src/msg700/msg700mmi.c,952,mpf_mfs_openm_H,2,READ,,,,{},KUNUNTVSAIGEN_NO,,"{""OK_CONST"": 1}",True,t-rep/src/msg700/msg700mmi.c:33621 mpf_mfs_openm_H arg 2,1994
both_unresolved,mfs_file,/home/chukyu/t-rep/src/msg700/msg700mmi.c,953,mpf_mfs_readrecm,1,READREC,&fcp,,,"{""UNREACHABLE"": 1}",&fcp,,"{""OK_CONST"": 1}",True,t-rep/src/msg700/msg700mmi.c:33621 mpf_mfs_openm_H arg 2 > t-rep/src/msg700/msg700mmi.c:33692 mpf_mfs_readrecm handle 1,1995
legacy_resolved_only,mfs_file,/home/chukyu/t-rep/src/msg700/msg700mmi.c,1031,mpf_mfs_readrecm,1,READREC,&fcp,,,"{""UNREACHABLE"": 1}",&fcp; MsgDvdMngNo,2911,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-rep/src/msg700/msg700mmi.c:36944 mpf_mfs_openm_H arg 2 > t-rep/src/msg700/msg700mmi.c:37005 mpf_mfs_readrecm handle 1,1996
both_unresolved,mfs_file,/home/chukyu/t-rep/tool/msgcrecon/msgcrecon.c,190,mpf_mfs_readrecm,1,READREC,&mmfcb,,,"{""UNRESOLVED"": 1}",,,{},False,,1997
both_unresolved,mfs_file,/home/chukyu/t-rep/tool/msgcrecon/msgcrecon.c,215,mpf_mfs_writerecm,1,WRITEREC,&mmfcb,,,"{""UNRESOLVED"": 1}",,,{},False,,1998
both_unresolved,mfs_file,/home/chukyu/t-rep/tool/msgcredef/msgcredef.c,226,mpf_mfs_readrecm,1,READREC,&mmfcb,,,"{""UNRESOLVED"": 1}",,,{},False,,1999
both_unresolved,mfs_file,/home/chukyu/t-rep/tool/msgcredef/msgcredef.c,338,mpf_mfs_writerecm,1,WRITEREC,&mmfcb,,,"{""UNRESOLVED"": 1}",,,{},False,,2000
both_unresolved,mfs_file,/home/chukyu/t-rep/tool/msgcreptn/msgcreptn.c,209,mpf_mfs_readrecm,1,READREC,&mmfcb,,,"{""UNRESOLVED"": 1}",,,{},False,,2001
both_unresolved,mfs_file,/home/chukyu/t-rep/tool/msgcreptn/msgcreptn.c,240,mpf_mfs_writerecm,1,WRITEREC,&mmfcb,,,"{""UNRESOLVED"": 1}",,,{},False,,2002
cvisualizer_resolved_only,mfs_file,/home/chukyu/t-rep/tool/msgtool/msgtool.c,813,mpf_mfs_getrecm,1,GETREC,&fcb,2902,2902,"{""EXACT"": 1}",,,{},False,,2003
cvisualizer_resolved_only,mfs_file,/home/chukyu/t-rep/tool/msgtool/msgtool.c,845,mpf_mfs_getrecm,1,GETREC,&fcb,2902,2902,"{""EXACT"": 1}",,,{},False,,2004
cvisualizer_resolved_only,mfs_file,/home/chukyu/t-rep/tool/msgtool/msgtool.c,877,mpf_mfs_readrecm,1,READREC,&fcb,2902,2902,"{""EXACT"": 1}",,,{},False,,2005
cvisualizer_resolved_only,mfs_file,/home/chukyu/t-rep/tool/msgtool/msgtool.c,899,mpf_mfs_readrecm,1,READREC,&fcb,2902,2902,"{""EXACT"": 1}",,,{},False,,2006
cvisualizer_resolved_only,mfs_file,/home/chukyu/t-rep/tool/msgtool/msgtool.c,924,mpf_mfs_readrecm,1,READREC,&fcb,2904,2904,"{""EXACT"": 1}",,,{},False,,2007
cvisualizer_resolved_only,mfs_file,/home/chukyu/t-rep/tool/msgtool/msgtool.c,927,mpf_mfs_readrecm,1,READREC,&fcb,2904,2904,"{""EXACT"": 1}",,,{},False,,2008
both_unresolved,mfs_file,/home/chukyu/t-sim/src/libopcp/file.c,59,mpf_mfs_open,3,OPEN_LOCK,fno,,,"{""UNREACHABLE"": 1}",,,{},False,,2009
both_unresolved,mfs_file,/home/chukyu/t-sim/src/libopcp/file.c,97,mpf_mfs_readrecn,1,READREC,cm_fcb,,,"{""UNREACHABLE"": 1}",,,{},False,,2010
cvisualizer_resolved_only,mfs_file,/home/chukyu/t-sim/src/libsim/SimChgInit.c,88,mpf_mfs_readrec,1,READREC,&fcb,3409,3409,"{""EXACT"": 1, ""UNREACHABLE"": 1}",,,{},False,,2011
cvisualizer_resolved_only,mfs_file,/home/chukyu/t-sim/src/libsim/SimChgInit.c,285,mpf_mfs_readrec,1,READREC,&fcb,3412,3412,"{""EXACT"": 1, ""UNREACHABLE"": 1}",,,{},False,,2012
cvisualizer_resolved_only,mfs_file,/home/chukyu/t-sim/src/libsim/SimChgInit.c,312,mpf_mfs_writerec,1,WRITEREC,&fcb,3412,3412,"{""EXACT"": 1, ""UNREACHABLE"": 1}",,,{},False,,2013
cvisualizer_resolved_only,mfs_file,/home/chukyu/t-sim/src/libsim/SimChgInit.c,370,mpf_mfs_readrec,1,READREC,&fcb,3412,3412,"{""EXACT"": 1, ""UNREACHABLE"": 1}",,,{},False,,2014
cvisualizer_resolved_only,mfs_file,/home/chukyu/t-sim/src/libsim/SimChgInit.c,400,mpf_mfs_writerec,1,WRITEREC,&fcb,3412,3412,"{""EXACT"": 1, ""UNREACHABLE"": 1}",,,{},False,,2015
both_unresolved,mfs_file,/home/chukyu/t-sim/src/libsim_kun/libsimk_SimChoku.c,63,mpf_mfs_readrec,1,READREC,&fcb,,,"{""UNREACHABLE"": 1}",,,{},False,,2016
both_unresolved,mfs_file,/home/chukyu/t-sim/src/libsim_kun/libsimk_SimChoku.c,97,mpf_mfs_readrecn,1,READREC,&fcb,,,"{""UNREACHABLE"": 1}",,,{},False,,2017
both_unresolved,mfs_file,/home/chukyu/t-sim/src/libsim_kun/libsimk_SimChoku.c,152,mpf_mfs_open,3,OPEN_LOCK,SIM_ODOSTATUS,,,"{""UNREACHABLE"": 1}",,,{},False,,2018
both_unresolved,mfs_file,/home/chukyu/t-sim/src/libsim_kun/libsimk_SimChoku.c,158,mpf_mfs_readrecn,1,READREC,&fcb,,,"{""UNREACHABLE"": 1}",,,{},False,,2019
both_unresolved,mfs_file,/home/chukyu/t-sim/src/libsim_kun/libsimk_SimChoku.c,420,mpf_mfs_readrec,1,READREC,&fcb,,,"{""UNREACHABLE"": 1}",,,{},False,,2020
cvisualizer_resolved_only,mfs_file,/home/chukyu/t-sim/src/libsim_kun/libsimk_SimChoku.c,446,mpf_mfs_readrecn,1,READREC,&fcb,3401,3401,"{""EXACT"": 1, ""UNREACHABLE"": 1}",,,{},False,,2021
both_unresolved,mfs_file,/home/chukyu/t-sim/src/libsim_kun/libsimk_SimChoku.c,475,mpf_mfs_writerec,1,WRITEREC,&fcb,,,"{""UNREACHABLE"": 1}",,,{},False,,2022
